mode,load,0_efficientnet_b7-2,1_resnet18-8,2_squeezenet1_0-8
mps-uncap,0.8,20.961761474609375,1.9145011901855469,1.8467903137207031
mps-uncap,0.9,20.96700668334961,1.9445419311523438,1.8420219421386719
mps-uncap,1.0,21.07405662536621,1.9290447235107422,2.3775100708007812
mps-uncap,0.5,20.743131637573242,1.920938491821289,1.8227100372314453
mps-uncap,0.6,20.869731903076172,1.9061565399169922,1.8277168273925781
mps-uncap,0.7,20.74456214904785,1.9307136535644531,1.8181800842285156
mps-uncap,0.1,20.89548110961914,1.9953250885009766,2.0780563354492188
mps-uncap,0.2,20.284175872802734,1.9681453704833984,1.96075439453125
mps-uncap,0.3,20.7827091217041,1.9507408142089844,1.9001960754394531
mps-uncap,0.4,20.43890953063965,1.912832260131836,1.8568038940429688
