mode,load,0_efficientnet_b7-2,1_resnet18-8,2_squeezenet1_0-8
mps-uncap,0.8,36.806583404541016,13.997316360473633,14.760971069335938
mps-uncap,0.9,37.63103485107422,12.584209442138672,15.37775993347168
mps-uncap,1.0,37.245988845825195,15.279054641723633,14.25027847290039
mps-uncap,0.5,28.357744216918945,7.476329803466797,11.665105819702148
mps-uncap,0.6,32.05728530883789,12.398958206176758,12.160778045654297
mps-uncap,0.7,31.33702278137207,10.65826416015625,12.075424194335938
mps-uncap,0.1,39.22438621520996,18.160581588745117,10.804414749145508
mps-uncap,0.2,39.11900520324707,9.200334548950195,19.312620162963867
mps-uncap,0.3,37.4913215637207,17.11869239807129,16.42894744873047
mps-uncap,0.4,30.553579330444336,15.986204147338867,14.572620391845703
