mode,load,0_efficientnet_b5-16,1_mobilenet_v3_small-4,2_squeezenet1_0-32
mps-uncap,0.8,0.0133514404296875,0.009059906005859375,0.008821487426757812
mps-uncap,0.9,0.014066696166992188,0.010013580322265625,0.009298324584960938
mps-uncap,1.0,0.01430511474609375,0.009775161743164062,0.010728836059570312
mps-uncap,0.5,0.012636184692382812,0.011205673217773438,0.008821487426757812
mps-uncap,0.6,0.011682510375976562,0.01049041748046875,0.009298324584960938
mps-uncap,0.7,0.012159347534179688,0.009298324584960938,0.010251998901367188
mps-uncap,0.1,0.021696090698242188,0.011444091796875,0.012159347534179688
mps-uncap,0.2,0.020265579223632812,0.012159347534179688,0.011205673217773438
mps-uncap,0.3,0.013828277587890625,0.011205673217773438,0.011444091796875
mps-uncap,0.4,0.012636184692382812,0.010967254638671875,0.011444091796875
