mode,load,0_efficientnet_b5-16,1_mobilenet_v3_small-4,2_squeezenet1_0-32
mps-uncap,0.8,264.1255855560303,90.06738662719727,77.87179946899414
mps-uncap,0.9,320.23048400878906,76.34997367858887,149.34563636779785
mps-uncap,1.0,1073.6372470855713,279.8123359680176,349.3208885192871
mps-uncap,0.5,81.04276657104492,20.620346069335938,33.75077247619629
mps-uncap,0.6,113.22903633117676,25.33268928527832,68.11356544494629
mps-uncap,0.7,115.30041694641113,35.713911056518555,41.27693176269531
mps-uncap,0.1,18.17011833190918,6.54292106628418,7.241964340209961
mps-uncap,0.2,24.608135223388672,12.629508972167969,15.350341796875
mps-uncap,0.3,36.55433654785156,18.010377883911133,16.47782325744629
mps-uncap,0.4,48.334598541259766,18.94998550415039,22.596359252929688
