mode,load,0_efficientnet_b5-16,1_mobilenet_v3_small-4,2_squeezenet1_0-32
mps-uncap,0.8,96.15588188171387,17.738151550292972,29.73268032073975
mps-uncap,0.9,161.84473037719727,29.470205307006836,57.19914436340332
mps-uncap,1.0,780.6488513946534,117.39389896392824,161.18345260620117
mps-uncap,0.5,39.904665946960456,12.173557281494146,14.315080642700195
mps-uncap,0.6,55.548071861267104,12.554287910461426,19.14374828338623
mps-uncap,0.7,63.623142242431705,14.802336692810057,19.793128967285167
mps-uncap,0.1,24.509668350219727,7.194089889526367,7.352495193481448
mps-uncap,0.2,25.395870208740234,7.545948028564453,8.985233306884766
mps-uncap,0.3,29.191303253173828,8.938908576965334,10.043191909790039
mps-uncap,0.4,32.54377841949463,11.106729507446289,11.11440658569336
