mode,load,0_efficientnet_b5-16,1_mobilenet_v3_small-4,2_squeezenet1_0-32
mps-uncap,0.8,35.30526161193848,8.125495910644531,9.581065177917482
mps-uncap,0.9,35.927534103393555,8.9263916015625,9.754419326782227
mps-uncap,1.0,37.89200782775879,10.640430450439457,9.713411331176758
mps-uncap,0.5,29.170703887939453,7.55598545074463,8.42275619506836
mps-uncap,0.6,33.55257511138916,7.563352584838867,9.04703140258789
mps-uncap,0.7,34.129905700683594,8.159923553466795,9.1289758682251
mps-uncap,0.1,23.944854736328125,6.978940963745117,5.766439437866211
mps-uncap,0.2,24.39284324645996,6.693124771118164,7.224774360656738
mps-uncap,0.3,24.58631992340088,6.967878341674805,7.561731338500977
mps-uncap,0.4,26.46040916442871,7.4214935302734375,8.263516426086426
