mode,load,0_efficientnet_b5-16,1_mobilenet_v3_small-4,2_squeezenet1_0-32
mps-uncap,0.8,11.608123779296875,0.5304813385009766,4.378676414489746
mps-uncap,0.9,32.3488712310791,3.2796859741210938,9.258031845092773
mps-uncap,1.0,238.65342140197754,16.205787658691406,29.680728912353516
mps-uncap,0.5,0.05602836608886719,0.04696846008300781,0.04649162292480469
mps-uncap,0.6,0.05817413330078125,0.0438690185546875,0.05173683166503906
mps-uncap,0.7,0.06031990051269531,0.044345855712890625,1.3276338577270508
mps-uncap,0.1,0.06222724914550781,0.05650520324707031,0.05817413330078125
mps-uncap,0.2,0.05936622619628906,0.050067901611328125,0.05078315734863281
mps-uncap,0.3,0.05817413330078125,0.04887580871582031,0.05030632019042969
mps-uncap,0.4,0.05817413330078125,0.048160552978515625,0.04887580871582031
