mode,load,0_efficientnet_b5-16,1_mobilenet_v3_small-4,2_squeezenet1_0-32
mps-uncap,0.8,143.19944381713867,29.50440406799315,48.26395750045776
mps-uncap,0.9,244.96285915374762,51.04129314422606,107.92741775512688
mps-uncap,1.0,979.7890448570247,211.28157138824463,271.3831090927122
mps-uncap,0.5,42.08892822265643,13.667216300964363,19.07932281494141
mps-uncap,0.6,70.93172311782851,14.408156871795681,30.200536251068105
mps-uncap,0.7,77.55242824554442,18.730895519256585,26.581199169158936
mps-uncap,0.1,16.544246673583984,5.491120815277096,5.206012725830079
mps-uncap,0.2,16.579151153564453,5.985593795776371,7.470381259918214
mps-uncap,0.3,21.50926828384399,7.917428016662598,8.603878021240234
mps-uncap,0.4,31.41421079635609,11.623501777648926,13.139216899871824
