mode,load,0_efficientnet_b5-16,1_mobilenet_v3_small-4,2_squeezenet1_0-32
mps-uncap,0.8,68.45474243164062,11.369895935058594,21.89121246337891
mps-uncap,0.9,130.96284866333008,22.449493408203125,48.898649215698235
mps-uncap,1.0,743.6125755310061,109.68694686889653,153.0651569366455
mps-uncap,0.5,18.564605712890632,5.9168338775634775,6.99353218078613
mps-uncap,0.6,30.56013584136963,6.5551042556762695,11.826944351196289
mps-uncap,0.7,37.82329559326175,8.676815032958984,12.15372085571289
mps-uncap,0.1,0.07004737854003906,0.07009506225585938,0.0743389129638672
mps-uncap,0.2,0.07295608520507812,0.8599758148193359,1.8427371978759812
mps-uncap,0.3,9.450531005859387,2.865982055664064,3.522014617919924
mps-uncap,0.4,11.111855506896973,5.209803581237793,4.778003692626952
