mode,load,0_vgg13-16,1_vgg13-16
mig,0.1,104.25281701017109,76.33986172648005
mig,0.2,229.82733566473354,171.67075575849486
mig,0.3,330.85940303899355,260.5508641641522
mig,0.4,416.40292833467726,357.4545347296763
mig,0.5,533.0391666040721,427.6612043729876
mig,0.6,645.048363353424,505.4119023685184
mig,0.7,733.1743495580589,617.1564149068791
mig,0.8,850.3267262945667,690.1564027808121
mig,0.9,979.5424522524256,791.8854634628959
mig,1.0,1076.4988561182943,855.659110414488
