mode,load,0_vgg13-4,1_vgg13-4,2_vgg13-4,3_vgg13-4
mig,0.1,8.656501770019531,8.716106414794922,8.722066879272461,17.199993133544922
mig,0.2,8.655548095703125,8.68678092956543,8.713722229003906,17.17233657836914
mig,0.3,8.641719818115234,8.670330047607422,8.69607925415039,17.16160774230957
mig,0.4,8.639335632324219,8.66842269897461,8.681535720825195,17.152786254882812
mig,0.5,8.634567260742188,8.674144744873047,8.673429489135742,17.149925231933594
mig,0.6,8.640050888061523,8.66556167602539,8.686065673828125,17.1506404876709
mig,0.7,8.636951446533203,8.666753768920898,8.663415908813477,17.14468002319336
mig,0.8,8.638381958007812,8.664131164550781,8.67772102355957,17.1358585357666
mig,0.9,8.646726608276367,8.676767349243164,8.684158325195312,17.164945602416992
mig,1.0,8.666753768920898,8.730411529541016,8.710622787475586,17.202377319335938
