mode,load,0_vgg13-4,1_vgg13-4,2_vgg13-4,3_vgg13-4
mig,0.1,21.80027961730957,19.659042358398438,17.395973205566406,35.23588180541992
mig,0.2,36.94653511047363,27.02474594116211,31.601667404174805,55.4194450378418
mig,0.3,41.28003120422363,37.06669807434082,48.80881309509277,67.17061996459961
mig,0.4,45.21322250366211,44.14868354797363,43.5643196105957,97.26285934448242
mig,0.5,58.953046798706055,62.20889091491699,46.9052791595459,87.50319480895996
mig,0.6,59.29398536682129,73.59838485717773,70.86920738220215,107.1481704711914
mig,0.7,84.99312400817871,79.47754859924316,86.74502372741699,184.3893527984619
mig,0.8,164.5374298095703,96.26078605651855,115.90576171875,217.15426445007324
mig,0.9,154.33979034423828,204.9860954284668,276.6890525817871,340.47818183898926
mig,1.0,343.5020446777344,829.3988704681396,373.95429611206055,856.1327457427979
