mode,load,0_vgg13-4,1_vgg13-4,2_vgg13-4,3_vgg13-4
mig,0.1,48.56541276059236,44.55475390070254,42.1360465207067,22.62901022460023
mig,0.2,86.3824850151496,89.07194212561552,87.69724711070334,42.70446458847705
mig,0.3,132.27419870323143,133.84491812843032,135.8305530995447,68.5221395755424
mig,0.4,174.1231580799232,174.1366461674446,171.66190380608154,90.47281686270784
mig,0.5,225.02652329735457,219.09238571151485,209.96488673724028,110.83500552742704
mig,0.6,270.3392821551486,265.65290609144694,260.58853414172575,129.0414870280543
mig,0.7,307.61875300180935,303.9543186060203,309.66854648685677,161.68374547462338
mig,0.8,359.5649663672002,346.2194350195305,349.4211260702574,185.07752433745154
mig,0.9,399.89026188141196,398.00492391264225,396.70464371574974,206.9900637881429
mig,1.0,434.1047882035803,443.63260457149244,433.4454446611213,220.333395386522
