mode,load,0_mobilenet_v2-16,1_resnet152-32,2_squeezenet1_0-8
mps-uncap,0.8,16.779422760009766,85.00421047210693,5.832672119140625
mps-uncap,0.9,63.90070915222168,795.783281326294,760.3573799133301
mps-uncap,1.0,2353.1696796417236,5696.355819702148,4805.2345514297485
mps-uncap,0.5,0.026702880859375,0.038623809814453125,0.026702880859375
mps-uncap,0.6,0.23818016052246094,3.269195556640625,0.025987625122070312
mps-uncap,0.7,2.6820898056030273,23.786425590515137,1.1432170867919922
mps-uncap,0.1,0.039577484130859375,0.04315376281738281,0.04029273986816406
mps-uncap,0.2,0.028848648071289062,0.041961669921875,0.0286102294921875
mps-uncap,0.3,0.029087066650390625,0.03266334533691406,0.027179718017578125
mps-uncap,0.4,0.027894973754882812,0.0324249267578125,0.025272369384765625
