mode,load,0_mobilenet_v2-16,1_resnet152-32,2_squeezenet1_0-8
mps-uncap,0.8,12.83276081085205,49.47357177734375,7.81354904174805
mps-uncap,0.9,14.096736907958984,49.500370025634766,10.274887084960938
mps-uncap,1.0,14.37530517578125,49.62258338928223,10.593247413635254
mps-uncap,0.5,10.703468322753908,41.496992111206055,6.978869438171388
mps-uncap,0.6,11.3753080368042,45.53966522216797,6.732082366943362
mps-uncap,0.7,11.994600296020513,47.104477882385254,7.150864601135255
mps-uncap,0.1,9.896636009216309,40.38524627685547,4.5137882232666025
mps-uncap,0.2,9.733200073242188,35.98060607910156,4.811763763427734
mps-uncap,0.3,9.83726978302002,38.85197639465332,5.3476810455322275
mps-uncap,0.4,9.723424911499023,41.074371337890625,6.481242179870606
