mode,load,0_mobilenet_v2-16,1_resnet152-32,2_squeezenet1_0-8
mps-uncap,0.8,15.657920837402333,51.27533435821533,11.080653667449953
mps-uncap,0.9,14.784464836120604,49.89017963409424,11.54322624206543
mps-uncap,1.0,14.815077781677246,49.88344192504883,11.483008861541746
mps-uncap,0.5,15.458655357360845,45.42222023010255,10.776093006134024
mps-uncap,0.6,15.977625846862795,49.39729690551757,10.42634010314941
mps-uncap,0.7,15.934984683990482,50.13209581375122,10.822246074676514
mps-uncap,0.1,13.562257289886505,46.68182134628296,8.04809570312498
mps-uncap,0.2,14.466710090637205,39.6101951599121,8.291363716125487
mps-uncap,0.3,15.172476768493642,43.9986228942871,9.323959350585923
mps-uncap,0.4,14.589810371398924,45.0071382522583,10.544078350067139
