mode,load,0_mobilenet_v2-16,1_resnet152-32,2_squeezenet1_0-8
mps-uncap,0.8,219.53749656677246,648.7650871276855,96.6196060180664
mps-uncap,0.9,321.2013244628906,2494.3461418151855,2496.7966079711914
mps-uncap,1.0,4489.548683166504,9578.334331512451,8919.111967086792
mps-uncap,0.5,33.12420845031738,140.26188850402832,30.291318893432617
mps-uncap,0.6,49.37553405761719,172.50990867614746,29.700040817260742
mps-uncap,0.7,88.13166618347168,252.17723846435547,38.500070571899414
mps-uncap,0.1,15.755414962768555,42.603254318237305,7.726430892944336
mps-uncap,0.2,18.561601638793945,44.48413848876953,8.829116821289062
mps-uncap,0.3,29.098987579345703,66.50042533874512,22.362470626831055
mps-uncap,0.4,23.715734481811523,150.78043937683105,24.15919303894043
