mode,load,0_mobilenet_v2-16,1_resnet152-32,2_squeezenet1_0-8
mps-uncap,0.8,170.67790269851685,495.0671672821042,71.74342870712283
mps-uncap,0.9,274.82385635375965,2339.589834213257,2381.7522764205933
mps-uncap,1.0,4335.19063949585,9328.04955005646,8845.379645824432
mps-uncap,0.5,22.673673629760742,87.51859664917026,13.911161422729469
mps-uncap,0.6,32.56431102752685,147.16237068176267,18.314685821533192
mps-uncap,0.7,48.15540790557861,172.5910544395447,25.499887466430685
mps-uncap,0.1,9.354133605957033,32.7776908874512,4.009108543395994
mps-uncap,0.2,11.131825447082516,32.34174728393555,5.061972141265862
mps-uncap,0.3,16.21302366256711,50.86140632629392,8.458824157714835
mps-uncap,0.4,16.74776792526245,76.3146066665649,12.32553720474243
