mode,load,0_mobilenet_v2-16,1_resnet152-32,2_squeezenet1_0-8
mps-uncap,0.8,3.972291946411133,28.38754653930664,1.9316673278808594
mps-uncap,0.9,4.6482086181640625,30.408859252929688,1.9876956939697266
mps-uncap,1.0,4.90570068359375,30.8992862701416,2.0165443420410156
mps-uncap,0.5,3.971576690673828,27.047157287597656,1.9130706787109375
mps-uncap,0.6,3.985166549682617,27.615785598754883,1.920938491821289
mps-uncap,0.7,4.037141799926758,27.15277671813965,1.9211769104003906
mps-uncap,0.1,4.320621490478516,27.815818786621094,2.4683475494384766
mps-uncap,0.2,3.980398178100586,26.874303817749023,1.9366741180419922
mps-uncap,0.3,3.9200782775878906,27.199268341064453,1.9207000732421875
mps-uncap,0.4,4.027843475341797,27.045726776123047,1.9297599792480469
