mode,load,0_mobilenet_v2-16,1_resnet152-32,2_squeezenet1_0-8
mps-uncap,0.8,229.65669631958008,694.2920684814453,102.04052925109863
mps-uncap,0.9,328.646183013916,2524.7550010681152,2503.215789794922
mps-uncap,1.0,4498.254299163818,9615.129232406616,8924.66950416565
mps-uncap,0.5,43.10202598571777,175.17876625061035,36.583900451660156
mps-uncap,0.6,57.93619155883789,208.00399780273438,34.662723541259766
mps-uncap,0.7,98.4952449798584,289.7372245788574,44.39854621887207
mps-uncap,0.1,25.196313858032227,73.89545440673828,14.188528060913086
mps-uncap,0.2,26.390790939331055,75.62112808227539,15.662431716918945
mps-uncap,0.3,36.06224060058594,99.16973114013672,28.252840042114258
mps-uncap,0.4,32.40251541137695,181.8680763244629,28.859376907348633
