mode,load,0_efficientnet_b6-32,1_resnet50-16,2_vgg16-4
mps-uncap,0.8,35.990238189697266,6.42085075378418,2.893686294555664
mps-uncap,0.9,36.00001335144043,6.415367126464844,2.880096435546875
mps-uncap,1.0,40.31658172607422,6.474733352661133,2.902984619140625
mps-uncap,0.5,35.87770462036133,6.435632705688477,2.8810501098632812
mps-uncap,0.6,35.866737365722656,6.413698196411133,2.878904342651367
mps-uncap,0.7,36.0867977142334,6.411075592041016,2.883434295654297
mps-uncap,0.1,35.85219383239746,6.44230842590332,2.8917789459228516
mps-uncap,0.2,35.849809646606445,6.437540054321289,2.8777122497558594
mps-uncap,0.3,35.741567611694336,6.446123123168945,2.886533737182617
mps-uncap,0.4,35.74395179748535,6.412029266357422,2.8839111328125
