mode,load,0_efficientnet_b6-32,1_resnet50-16,2_vgg16-4
mps-uncap,0.8,228.10271978378293,107.81309604644785,44.58322286605834
mps-uncap,0.9,620.0399684906005,201.44520759582502,57.51706838607787
mps-uncap,1.0,1093.6250090599058,949.145874977112,472.3265814781189
mps-uncap,0.5,115.69060087203975,28.631241321563706,15.949592590332028
mps-uncap,0.6,168.69303226470947,38.631711006164544,21.43882751464843
mps-uncap,0.7,156.06939792633068,63.56125831604004,27.857246398925657
mps-uncap,0.1,24.82182979583736,1.5396118164062418,2.5133132934570424
mps-uncap,0.2,35.426926612854025,8.404750823974606,5.461273193359379
mps-uncap,0.3,57.05085754394531,10.889225006103517,5.860309600830076
mps-uncap,0.4,63.8947296142577,19.899427890777535,10.748152732849091
