mode,load,0_efficientnet_b6-32,1_resnet50-16,2_vgg16-4
mps-uncap,0.8,73.10316562652586,27.70805358886719,13.603565692901611
mps-uncap,0.9,73.62576484680176,28.761348724365234,13.359797000885004
mps-uncap,1.0,71.98987007141112,29.36601161956787,14.387559890747069
mps-uncap,0.5,64.02228355407712,25.936791896820058,12.501873970031737
mps-uncap,0.6,68.60063314437866,26.48576259613037,12.59979724884033
mps-uncap,0.7,69.1722297668457,27.393383979797356,13.36372375488281
mps-uncap,0.1,42.87778377532958,19.638204574584957,10.335016250610357
mps-uncap,0.2,49.8652219772339,22.939724922180172,10.731453895568848
mps-uncap,0.3,52.7365517616272,23.09508323669434,10.92058181762695
mps-uncap,0.4,58.900029659271205,24.074759483337377,11.590933799743645
