mode,load,0_efficientnet_b6-32,1_resnet50-16,2_vgg16-4
mps-uncap,0.8,343.09269786026533,595.5914944843471,324.4192265319956
mps-uncap,0.9,391.95629621088125,664.4226450004284,369.92122809937223
mps-uncap,1.0,401.53710139984287,765.2514349676089,422.3795222349354
mps-uncap,0.5,222.03523363898438,375.76874068322223,212.72874412079386
mps-uncap,0.6,260.7383589520916,445.1052799803824,261.2716043130263
mps-uncap,0.7,310.4258601957002,522.2610279960753,294.50125561023043
mps-uncap,0.1,54.875061564091894,72.80471257866415,41.448644879952845
mps-uncap,0.2,96.90423862743268,164.55638528806114,84.91385528178472
mps-uncap,0.3,134.23195063293056,231.58996579572604,122.42852849764994
mps-uncap,0.4,189.34101519747642,301.5228750501343,166.99172058992744
