mode,load,0_alexnet-32,1_densenet169-2,2_efficientnet_b6-32
mps-uncap,0.8,2.1877288818359375,10.068178176879883,37.0025634765625
mps-uncap,0.9,2.202749252319336,10.357141494750977,38.59448432922363
mps-uncap,1.0,2.2101402282714844,10.76650619506836,45.57061195373535
mps-uncap,0.5,2.188444137573242,10.028839111328125,35.78019142150879
mps-uncap,0.6,2.187967300415039,10.16545295715332,35.82501411437988
mps-uncap,0.7,2.1834373474121094,10.081052780151367,35.845279693603516
mps-uncap,0.1,2.193450927734375,10.750293731689453,35.811424255371094
mps-uncap,0.2,2.193450927734375,9.847402572631836,35.85243225097656
mps-uncap,0.3,2.1936893463134766,10.166168212890625,35.836219787597656
mps-uncap,0.4,2.191305160522461,9.829998016357422,35.78472137451172
