mode,load,0_alexnet-32,1_densenet169-2,2_efficientnet_b6-32
mps-uncap,0.8,41.66150093078613,212.6901149749756,571.5467929840088
mps-uncap,0.9,74.88656044006348,428.39717864990234,804.539680480957
mps-uncap,1.0,167.76537895202637,1244.969367980957,3506.091833114624
mps-uncap,0.5,21.7132568359375,89.0817642211914,189.18728828430176
mps-uncap,0.6,27.810335159301758,121.6583251953125,225.63910484313965
mps-uncap,0.7,38.35320472717285,153.1844139099121,307.12223052978516
mps-uncap,0.1,11.291265487670898,43.26891899108887,70.11175155639648
mps-uncap,0.2,11.085033416748047,53.026437759399414,114.13288116455078
mps-uncap,0.3,17.607450485229492,58.40444564819336,112.31756210327148
mps-uncap,0.4,17.029762268066406,71.24090194702148,121.00768089294434
