mode,load,0_alexnet-32,1_densenet169-2,2_efficientnet_b6-32
mps-uncap,0.8,1.6970634460449219,0.060439109802246094,40.845632553100586
mps-uncap,0.9,4.766702651977539,38.35177421569824,126.44541263580322
mps-uncap,1.0,15.886187553405762,525.1126289367676,2444.5512294769287
mps-uncap,0.5,0.04172325134277344,0.057220458984375,0.06103515625
mps-uncap,0.6,0.045299530029296875,0.057697296142578125,0.06401538848876953
mps-uncap,0.7,0.3025531768798828,0.05745887756347656,17.797231674194336
mps-uncap,0.1,0.047206878662109375,0.06103515625,0.058650970458984375
mps-uncap,0.2,0.04363059997558594,0.05817413330078125,0.06008148193359375
mps-uncap,0.3,0.041961669921875,0.05984306335449219,0.05984306335449219
mps-uncap,0.4,0.04267692565917969,0.0591278076171875,0.06008148193359375
