mode,load,0_alexnet-32,1_densenet169-2,2_efficientnet_b6-32
mps-uncap,0.8,11.224508285522461,48.50893020629886,186.05732917785645
mps-uncap,0.9,21.907114982604977,161.23213768005368,419.0939664840698
mps-uncap,1.0,60.42006015777588,830.016326904297,3083.650827407837
mps-uncap,0.5,3.055620193481445,15.495681762695316,52.90527343750001
mps-uncap,0.6,5.174732208251954,25.463581085205078,58.960938453674316
mps-uncap,0.7,6.993007659912114,32.475805282592795,90.17400741577148
mps-uncap,0.1,0.06985664367675781,0.07152557373046875,0.06890296936035156
mps-uncap,0.2,0.6002902984619141,0.07288455963134771,19.693565368652386
mps-uncap,0.3,1.4140129089355467,6.026697158813497,24.77240562438965
mps-uncap,0.4,1.9757747650146507,8.584499359130863,32.462120056152344
