mode,load,0_densenet161-8,1_mobilenet_v2-32,2_mobilenet_v3_small-2,3_vgg13-32
mps-uncap,1.0,0.0016689300537109375,0.000476837158203125,0.0064373016357421875,0.0007152557373046875
