mode,load,0_densenet121-32,1_mobilenet_v3_large-32,2_resnet50-32
mps-uncap,0.8,407.5148105621338,276.52502059936523,443.72081756591797
mps-uncap,0.9,447.80850410461426,810.8494281768799,1951.2097835540771
mps-uncap,1.0,3027.479887008667,7732.037782669067,7599.489688873291
mps-uncap,0.5,122.07770347595215,60.23430824279785,91.27926826477051
mps-uncap,0.6,111.30404472351074,79.18787002563477,201.91693305969238
mps-uncap,0.7,195.27697563171387,111.23967170715332,189.0847682952881
mps-uncap,0.1,24.903297424316406,18.925189971923828,26.477575302124023
mps-uncap,0.2,54.75807189941406,22.04751968383789,36.390066146850586
mps-uncap,0.3,39.247989654541016,25.075435638427734,60.604095458984375
mps-uncap,0.4,49.623966217041016,38.18631172180176,78.76300811767578
