mode,load,0_densenet121-32,1_mobilenet_v3_large-32,2_resnet50-32
mps-uncap,0.8,36.64350509643555,18.255949020385742,38.1474494934082
mps-uncap,0.9,91.00282192230225,284.20138359069824,555.762529373169
mps-uncap,1.0,2059.1825246810913,3242.7905797958374,3514.4095420837402
mps-uncap,0.5,0.02956390380859375,0.025272369384765625,0.02956390380859375
mps-uncap,0.6,0.029325485229492188,0.027179718017578125,2.4275779724121094
mps-uncap,0.7,1.764059066772461,5.100727081298828,14.362096786499023
mps-uncap,0.1,0.04315376281738281,0.041484832763671875,0.041484832763671875
mps-uncap,0.2,0.04363059997558594,0.031828880310058594,0.03838539123535156
mps-uncap,0.3,0.03719329833984375,0.030279159545898438,0.029087066650390625
mps-uncap,0.4,0.03147125244140625,0.025510787963867188,0.02765655517578125
