mode,load,0_densenet121-32,1_mobilenet_v3_large-32,2_resnet50-32
mps-uncap,0.8,81.01892471313477,35.02941131591797,60.32395362854004
mps-uncap,0.9,139.08731937408447,303.7196397781372,581.0315608978271
mps-uncap,1.0,2106.9703102111816,3261.2855434417725,3538.957357406616
mps-uncap,0.5,33.92481803894043,12.21919059753418,21.62003517150879
mps-uncap,0.6,36.98623180389404,14.873504638671875,24.120569229125977
mps-uncap,0.7,45.17507553100586,20.39790153503418,34.017324447631836
mps-uncap,0.1,26.993751525878906,11.533021926879883,15.384435653686523
mps-uncap,0.2,22.89760112762451,11.320829391479492,15.273571014404297
mps-uncap,0.3,22.815465927124023,11.169672012329102,16.202330589294434
mps-uncap,0.4,28.209686279296875,10.961055755615234,18.45240592956543
