mode,load,0_densenet121-32,1_mobilenet_v3_large-32,2_resnet50-32
mps-uncap,0.8,43.7779426574707,16.124486923217773,21.699190139770508
mps-uncap,0.9,47.675371170043945,17.955660820007324,23.456811904907227
mps-uncap,1.0,47.99830913543701,18.368005752563477,24.297714233398438
mps-uncap,0.5,28.480052947998047,9.48333740234375,16.87753200531006
mps-uncap,0.6,30.818700790405273,11.311054229736328,17.865896224975586
mps-uncap,0.7,37.94550895690918,13.620138168334961,19.71149444580078
mps-uncap,0.1,26.917457580566406,11.418581008911133,15.30444622039795
mps-uncap,0.2,22.06897735595703,11.181235313415527,15.127897262573242
mps-uncap,0.3,21.376848220825195,10.922908782958984,15.235304832458496
mps-uncap,0.4,23.79298210144043,9.490013122558594,15.96522331237793
