mode,load,0_densenet121-32,1_mobilenet_v3_large-32,2_resnet50-32
mps-uncap,0.8,450.90532302856445,302.0341396331787,466.808557510376
mps-uncap,0.9,496.326208114624,824.2950439453125,1978.450059890747
mps-uncap,1.0,3075.9239196777344,7756.17790222168,7627.224922180176
mps-uncap,0.5,169.43955421447754,75.03509521484375,105.06272315979004
mps-uncap,0.6,141.11828804016113,89.43796157836914,221.74334526062012
mps-uncap,0.7,241.2717342376709,127.70366668701172,205.98578453063965
mps-uncap,0.1,53.2536506652832,29.494762420654297,43.20096969604492
mps-uncap,0.2,71.80547714233398,33.42795372009277,53.02739143371582
mps-uncap,0.3,81.62879943847656,39.38603401184082,77.14390754699707
mps-uncap,0.4,89.4920825958252,53.472042083740234,96.53377532958984
