mode,load,0_densenet201-32,1_mobilenet_v2-4,2_resnet34-16
mps-uncap,0.6,29.16884422302246,3.979921340942383,3.891468048095703
mig,0.6,50.132036209106445,3.980875015258789,11.457204818725586
mps-uncap,0.7,29.07729148864746,4.086971282958984,3.8299560546875
mig,0.7,50.16803741455078,4.045724868774414,11.512994766235352
mps-uncap,0.8,29.484987258911133,4.099130630493164,3.8895606994628906
mig,0.8,50.02903938293457,4.0149688720703125,11.459112167358398
mps-uncap,0.9,32.14120864868164,4.17327880859375,4.265069961547852
mig,0.9,50.21810531616211,4.001140594482422,11.611223220825195
mps-uncap,1.0,31.499624252319336,4.355430603027344,4.143476486206055
mig,1.0,50.44054985046387,4.007816314697266,11.657238006591797
mps-uncap,1.1,32.808780670166016,4.182338714599609,4.286050796508789
mig,1.1,50.612688064575195,4.082679748535156,11.751174926757812
mps-uncap,1.2,36.74674034118652,4.211664199829102,4.446268081665039
mig,1.2,50.574541091918945,4.0912628173828125,11.83462142944336
mps-uncap,1.3,38.135528564453125,4.334211349487305,4.542827606201172
mig,1.3,50.70376396179199,4.238367080688477,11.73710823059082
