mode,load,0_densenet201-32,1_mobilenet_v2-4,2_resnet34-16
mps-uncap,0.6,78.80997657775879,17.609834671020508,15.508008003234862
mig,0.6,178.25551033020017,13.304138183593752,39.17813301086426
mps-uncap,0.7,97.06025123596191,31.302738189697262,20.869469642639164
mig,0.7,192.96269416809088,17.75650978088379,52.995920181274435
mps-uncap,0.8,121.53105735778807,187.61157989501956,27.032661437988285
mig,0.8,333.16364288330084,27.865219116210938,72.75648117065434
mps-uncap,0.9,212.33325004577637,4947.531080245972,34.97776985168458
mig,0.9,387.62950897216797,40.45031070709229,123.60596656799316
mps-uncap,1.0,293.6213493347169,16173.758244514467,35.767555236816406
mig,1.0,1260.3436470031738,264.43657875061047,357.0739269256592
mps-uncap,1.1,701.9670963287352,22942.62342453003,87.63413429260255
mig,1.1,8138.823676109315,7832.472038269043,6834.018945693971
mps-uncap,1.2,7764.913558959961,28418.388605117798,656.912088394165
mig,1.2,13137.914896011353,11927.925968170166,14607.887840270996
mps-uncap,1.3,13988.114070892336,38241.99619293213,476.35555267333984
mig,1.3,19378.458762168884,19900.592041015625,19316.720962524414
