mode,load,0_densenet201-32,1_mobilenet_v2-4,2_resnet34-16
mps-uncap,0.6,40.23885726928711,12.863874435424805,7.312393188476562
mig,0.6,126.15084648132324,9.203004837036138,26.847362518310547
mps-uncap,0.7,58.52742195129397,26.418566703796387,11.929726600646976
mig,0.7,141.29559993743905,13.655805587768556,40.87405204772953
mps-uncap,0.8,82.83004760742186,182.53166675567627,17.43416786193848
mig,0.8,281.3228368759156,23.72598648071289,60.73894500732422
mps-uncap,0.9,169.02804374694824,4942.020964622498,25.75266361236573
mig,0.9,335.16597747802734,36.302161216735854,111.86695098876953
mps-uncap,1.0,251.64647102355957,16169.112229347227,26.972174644470215
mig,1.0,1209.0816020965578,260.3916168212891,345.29056549072266
mps-uncap,1.1,656.247329711914,22935.66780090332,78.08170318603516
mig,1.1,8087.071061134338,7828.408098220825,6822.011661529542
mps-uncap,1.2,7718.089699745178,28413.16990852356,647.1397876739502
mig,1.2,13086.485385894775,11923.935103416443,14595.788860321045
mps-uncap,1.3,13941.834831237793,38237.313175201416,466.7985439300537
mig,1.3,19325.54407119751,19896.251010894775,19305.007457733154
