mode,load,0_densenet201-32,1_mobilenet_v2-4,2_resnet34-16
mps-uncap,0.6,0.014781951904296875,0.011205673217773438,0.013113021850585938
mig,0.6,0.01430511474609375,0.011682510375976562,0.011205673217773438
mps-uncap,0.7,0.015020370483398438,0.011920928955078125,0.011682510375976562
mig,0.7,0.015020370483398438,0.011920928955078125,0.011920928955078125
mps-uncap,0.8,0.01430511474609375,0.011444091796875,0.011682510375976562
mig,0.8,0.014781951904296875,0.012159347534179688,0.013113021850585938
mps-uncap,0.9,0.01430511474609375,0.014066696166992188,0.01239776611328125
mig,0.9,0.015735626220703125,0.011444091796875,0.013828277587890625
mps-uncap,1.0,0.014066696166992188,0.016450881958007812,0.011682510375976562
mig,1.0,0.017404556274414062,0.012159347534179688,0.013828277587890625
mps-uncap,1.1,0.015020370483398438,0.014066696166992188,0.0133514404296875
mig,1.1,0.018596649169921875,0.014781951904296875,0.017404556274414062
mps-uncap,1.2,0.015020370483398438,0.015974044799804688,0.013589859008789062
mig,1.2,0.015497207641601562,0.013828277587890625,0.015497207641601562
mps-uncap,1.3,0.015497207641601562,0.0152587890625,0.011920928955078125
mig,1.3,0.02002716064453125,0.014781951904296875,0.019073486328125
