mode,load,0_densenet201-32,1_mobilenet_v2-4,2_resnet34-16
mps-uncap,0.6,42.060136795043945,7.681369781494141,7.402539253234863
mig,0.6,80.91378211975098,5.800724029541016,17.3187255859375
mps-uncap,0.7,45.28522491455078,11.154413223266602,9.030580520629883
mig,0.7,80.96730709075928,7.481575012207031,21.4383602142334
mps-uncap,0.8,56.32948875427246,84.22970771789551,10.701179504394531
mig,0.8,123.50225448608398,9.84334945678711,25.60591697692871
mps-uncap,0.9,75.88827610015869,2614.50731754303,13.67497444152832
mig,0.9,181.67519569396973,14.233946800231934,49.007296562194824
mps-uncap,1.0,95.98708152770996,8974.238872528076,13.231754302978516
mig,1.0,652.6126861572266,117.77615547180176,184.50355529785156
mps-uncap,1.1,247.70045280456543,12852.592468261719,32.93037414550781
mig,1.1,5516.052722930908,4247.126579284668,3489.647150039673
mps-uncap,1.2,3797.844886779785,15705.776929855347,278.77581119537354
mig,1.2,6963.711500167847,6605.019092559814,8150.978326797485
mps-uncap,1.3,7019.830942153931,21233.833074569702,225.9652614593506
mig,1.3,9980.202674865723,10972.712755203247,10522.921323776245
