mode,load,0_densenet201-32,1_mobilenet_v2-4,2_resnet34-16
mps-uncap,0.6,0.034332275390625,3.011941909790039,0.018835067749023438
mig,0.6,29.979586601257324,1.6696453094482422,5.137920379638672
mps-uncap,0.7,3.227710723876953,6.435632705688477,0.019311904907226562
mig,0.7,29.70755100250244,3.3483505249023438,9.292125701904297
mps-uncap,0.8,17.156243324279785,79.12540435791016,0.8523464202880859
mig,0.8,72.27063179016113,5.7353973388671875,13.566732406616211
mps-uncap,0.9,33.800721168518066,2609.5558404922485,4.177093505859375
mig,0.9,129.5177936553955,10.155081748962402,36.83483600616455
mps-uncap,1.0,52.161455154418945,8969.34187412262,4.786252975463867
mig,1.0,600.3031730651855,113.69180679321289,172.43218421936035
mps-uncap,1.1,202.4850845336914,12847.808122634888,23.28658103942871
mig,1.1,5464.703917503357,4243.093013763428,3477.76460647583
mps-uncap,1.2,3750.5764961242676,15699.464797973633,268.4366703033447
mig,1.2,6912.5471115112305,6601.019382476807,8139.070272445679
mps-uncap,1.3,6971.74060344696,21227.776765823364,216.46738052368164
mig,1.3,9929.035305976868,10968.468427658081,10511.009693145752
