mode,load,0_vgg11-32,1_vgg13-2,2_vgg19-2
mps-uncap,0.8,10.9710693359375,1.775503158569336,2.391815185546875
mps-uncap,0.9,11.559009552001953,1.772165298461914,2.4156570434570312
mps-uncap,1.0,12.514591217041016,1.7704963684082031,2.387523651123047
mps-uncap,0.5,10.921955108642578,1.7428398132324219,2.365589141845703
mps-uncap,0.6,10.789632797241211,1.7497539520263672,2.3691654205322266
mps-uncap,0.7,10.801076889038086,1.7502307891845703,2.3691654205322266
mps-uncap,0.1,11.087417602539062,1.9068717956542969,2.5229454040527344
mps-uncap,0.2,10.787248611450195,1.7702579498291016,2.366304397583008
mps-uncap,0.3,10.734319686889648,1.7497539520263672,2.3698806762695312
mps-uncap,0.4,10.8184814453125,1.7478466033935547,2.3584365844726562
