mode,load,0_vgg11-32,1_vgg13-2,2_vgg19-2
mps-uncap,0.8,210.13118028640764,42.40063190460202,166.60873889923099
mps-uncap,0.9,557.884259223938,154.1199779510498,261.80014610290533
mps-uncap,1.0,5967.43757724762,91.84802055358884,3865.0393867492676
mps-uncap,0.5,56.26930236816406,21.167917251586818,26.65656805038452
mps-uncap,0.6,68.1687593460083,24.890897274017316,40.140163898467904
mps-uncap,0.7,117.65971183776848,38.678097724914515,53.588719367980985
mps-uncap,0.1,29.876763820648183,11.22443675994873,13.157072067260742
mps-uncap,0.2,29.79289054870606,12.172260284423826,13.94766807556152
mps-uncap,0.3,40.409739017486565,14.526128768920895,15.087046623229968
mps-uncap,0.4,40.271377563476456,14.83341217041015,19.378576278686534
