mode,load,0_vgg11-32,1_vgg13-2,2_vgg19-2
mps-uncap,0.8,250.58579444885254,51.52297019958496,189.070463180542
mps-uncap,0.9,612.7111911773682,181.7152500152588,278.31482887268066
mps-uncap,1.0,6080.936670303345,128.6475658416748,3979.342222213745
mps-uncap,0.5,70.85514068603516,30.749797821044922,43.0142879486084
mps-uncap,0.6,76.43795013427734,25.08401870727539,49.8499870300293
mps-uncap,0.7,177.68168449401855,46.04363441467285,97.55516052246094
mps-uncap,0.1,17.01974868774414,3.045797348022461,8.815765380859375
mps-uncap,0.2,29.331445693969727,9.507417678833008,11.082649230957031
mps-uncap,0.3,49.66139793395996,15.394926071166992,13.761520385742188
mps-uncap,0.4,49.010276794433594,14.742136001586914,20.775318145751953
