mode,load,0_vgg11-32,1_vgg13-2,2_vgg19-2
mps-uncap,0.8,102.01728343963623,14.629316329956055,52.731585502624526
mps-uncap,0.9,400.1417636871338,75.34909248352052,171.76008224487305
mps-uncap,1.0,5301.615357398987,40.42973518371583,3572.9740142822266
mps-uncap,0.5,19.75436210632325,3.614425659179691,4.797101020812988
mps-uncap,0.6,27.782797813415527,5.750632286071778,8.794498443603517
mps-uncap,0.7,38.85245323181152,11.454105377197266,12.963867187500002
mps-uncap,0.1,2.5861501693725994,0.04589557647705078,0.047206878662109375
mps-uncap,0.2,6.408095359802239,0.04785060882568361,0.04696846008300781
mps-uncap,0.3,11.35368347167969,0.04744529724121094,0.44536590576172314
mps-uncap,0.4,12.706995010375977,0.5888462066650387,2.0711421966552748
