mode,load,0_vgg11-32,1_vgg13-2,2_vgg19-2
mps-uncap,0.8,26.17466449737549,0.026464462280273438,5.675196647644043
mps-uncap,0.9,212.31818199157715,16.03388786315918,54.81839179992676
mps-uncap,1.0,3302.159905433655,10.690450668334961,2025.8290767669678
mps-uncap,0.5,0.06532669067382812,0.024318695068359375,0.02574920654296875
mps-uncap,0.6,4.677057266235352,0.022649765014648438,0.023365020751953125
mps-uncap,0.7,8.861064910888672,0.02288818359375,0.023365020751953125
mps-uncap,0.1,0.03647804260253906,0.04076957702636719,0.04100799560546875
mps-uncap,0.2,0.029325485229492188,0.04029273986816406,0.04029273986816406
mps-uncap,0.3,0.027894973754882812,0.038623809814453125,0.029802322387695312
mps-uncap,0.4,0.028371810913085938,0.026464462280273438,0.027179718017578125
