mode,load,0_densenet169-32,1_mobilenet_v2-32,2_mobilenet_v3_large-32,3_mobilenet_v3_small-32
mps-uncap,1.0,66.42446041107178,22.977113723754883,24.279248714447018,22.704219818115234
