mode,load,0_densenet169-32,1_mobilenet_v2-32,2_mobilenet_v3_large-32,3_mobilenet_v3_small-32
mps-uncap,1.0,66.42439603805542,22.976889610290527,24.279010295867916,22.704124450683594
