mode,load,0_alexnet-2,1_mobilenet_v3_small-16,2_resnet152-4
mps-uncap,0.8,9.100675582885742,28.285980224609375,87.72945404052734
mps-uncap,0.9,22.750139236450195,56.908607482910156,115.40412902832031
mps-uncap,1.0,22.420644760131836,1293.4284210205078,747.3621368408203
mps-uncap,0.5,6.904125213623047,23.175477981567383,63.86685371398926
mps-uncap,0.6,8.461952209472656,22.946596145629883,64.15820121765137
mps-uncap,0.7,6.417989730834961,34.392356872558594,65.99736213684082
mps-uncap,0.1,2.866029739379883,21.246671676635742,36.67306900024414
mps-uncap,0.2,3.9093494415283203,27.12249755859375,46.4930534362793
mps-uncap,0.3,4.927635192871094,35.269975662231445,51.645517349243164
mps-uncap,0.4,5.364894866943359,26.11064910888672,50.25839805603027
