mode,load,0_alexnet-2,1_mobilenet_v3_small-16,2_resnet152-4
mps-uncap,0.8,4.805707931518573,16.474761962890643,49.02872085571293
mps-uncap,0.9,11.755561828613294,34.984645843505874,71.5261697769165
mps-uncap,1.0,13.886766433715822,1235.3160047531123,652.0971441268921
mps-uncap,0.5,2.970588207244872,12.198638916015627,29.595317840576065
mps-uncap,0.6,3.141074180603028,10.779857635498054,31.113004684448246
mps-uncap,0.7,3.1170296669006428,14.36530351638794,38.56283187866212
mps-uncap,0.1,1.0144805908203127,8.67675781249997,15.97784042358398
mps-uncap,0.2,1.3325381278991704,12.089338302612315,25.901784896850472
mps-uncap,0.3,1.8043708801269536,15.176010131835929,27.14130878448494
mps-uncap,0.4,2.2707557678222563,12.539744377136223,25.76515674591064
