mode,load,0_alexnet-2,1_mobilenet_v3_small-16,2_resnet152-4
mps-uncap,0.8,2.991199493408203,10.97912788391113,32.84478187561035
mps-uncap,0.9,4.51757907867432,20.590591430664066,47.4625825881958
mps-uncap,1.0,6.963348388671875,1126.5546083450317,463.8619422912601
mps-uncap,0.5,2.281785011291504,9.152770042419434,22.825908660888675
mps-uncap,0.6,2.3196697235107426,7.916688919067383,22.964000701904297
mps-uncap,0.7,2.267122268676758,9.470582008361816,29.416179656982422
mps-uncap,0.1,1.260542869567871,8.405327796936035,18.723773956298828
mps-uncap,0.2,1.5431404113769536,10.671615600585938,24.520206451416023
mps-uncap,0.3,1.775979995727539,11.054134368896486,23.054909706115723
mps-uncap,0.4,2.0346641540527344,10.12730598449707,23.35214614868164
