mode,load,0_alexnet-2,1_mobilenet_v3_small-16,2_resnet152-4
mps-uncap,0.8,0.5638599395751953,2.355337142944336,7.3680877685546875
mps-uncap,0.9,0.5624294281005859,2.3679733276367188,7.717132568359375
mps-uncap,1.0,0.5829334259033203,2.4416446685791016,8.330821990966797
mps-uncap,0.5,0.5631446838378906,2.3767948150634766,7.4462890625
mps-uncap,0.6,0.5648136138916016,2.3233890533447266,7.609128952026367
mps-uncap,0.7,0.5688667297363281,2.3345947265625,7.448434829711914
mps-uncap,0.1,0.5652904510498047,2.3903846740722656,7.602453231811523
mps-uncap,0.2,0.5671977996826172,2.336740493774414,7.4214935302734375
mps-uncap,0.3,0.5676746368408203,2.3298263549804688,7.3089599609375
mps-uncap,0.4,0.5693435668945312,2.351045608520508,7.405281066894531
