mode,load,0_alexnet-2,1_mobilenet_v3_small-16,2_resnet152-4
mps-uncap,0.8,0.5517005920410156,2.322673797607422,7.217884063720703
mps-uncap,0.9,0.5500316619873047,2.323627471923828,7.4329376220703125
mps-uncap,1.0,0.5681514739990234,2.322673797607422,8.318185806274414
mps-uncap,0.5,0.5526542663574219,2.3412704467773438,7.390737533569336
mps-uncap,0.6,0.5526542663574219,2.298116683959961,7.481098175048828
mps-uncap,0.7,0.5559921264648438,2.296924591064453,7.312536239624023
mps-uncap,0.1,0.5543231964111328,2.341747283935547,7.497549057006836
mps-uncap,0.2,0.5555152893066406,2.3031234741210938,7.30586051940918
mps-uncap,0.3,0.5559921264648438,2.2830963134765625,7.2460174560546875
mps-uncap,0.4,0.5581378936767578,2.303600311279297,7.368564605712891
