mode,load,0_alexnet-2,1_mobilenet_v3_small-16,2_resnet152-4
mps-uncap,0.8,1.3098716735839844,3.3873844146728533,12.584753036499023
mps-uncap,0.9,1.31988525390625,3.546302318572998,12.006998062133789
mps-uncap,1.0,1.3155937194824219,3.6288928985595685,13.127002716064453
mps-uncap,0.5,1.2137889862060547,5.362951755523683,14.432964324951145
mps-uncap,0.6,1.2509822845458984,4.59166765213014,13.920819759368896
mps-uncap,0.7,1.249551773071289,3.893327713012696,12.777419090270998
mps-uncap,0.1,1.2650489807128906,6.626434326171874,18.76742839813232
mps-uncap,0.2,1.268308162689209,6.7459869384765625,19.54712867736816
mps-uncap,0.3,1.2706565856933594,6.636552810668945,19.23738718032837
mps-uncap,0.4,1.2689256668090816,6.3495635986328125,19.2695140838623
