mode,load,0_alexnet-2,1_mobilenet_v3_small-16,2_resnet152-4
mps-uncap,0.8,0.3666877746582031,1.9803047180175781,4.454612731933594
mps-uncap,0.9,0.6878376007080078,4.492998123168945,8.568644523620605
mps-uncap,1.0,1.554250717163086,467.9299592971802,121.09136581420898
mps-uncap,0.5,0.030040740966796875,0.4894733428955078,0.050067901611328125
mps-uncap,0.6,0.04649162292480469,0.5661249160766602,0.05412101745605469
mps-uncap,0.7,0.14913082122802734,1.3458728790283203,3.0121803283691406
mps-uncap,0.1,0.04100799560546875,0.047206878662109375,0.05650520324707031
mps-uncap,0.2,0.03933906555175781,0.04553794860839844,0.05435943603515625
mps-uncap,0.3,0.03886222839355469,0.046253204345703125,0.05269050598144531
mps-uncap,0.4,0.03790855407714844,0.125885009765625,0.04887580871582031
