mode,load,0_inception_v3-8,1_resnet152-8,2_vgg16-32
mps-uncap,0.8,204.43320274353027,157.21797943115234,143.8920545578003
mps-uncap,0.9,272.9675769805908,501.35453939437843,233.98935317993158
mps-uncap,1.0,2575.0142526626587,641.1747527122495,542.8457260131836
mps-uncap,0.5,28.963336944579968,62.710237503051786,47.99074888229369
mps-uncap,0.6,58.54936122894288,69.95119810104363,75.55829763412474
mps-uncap,0.7,92.98191308975218,102.57547140121423,87.22242355346685
mps-uncap,0.1,2.382345199584956,10.672349929809574,16.061935424804688
mps-uncap,0.2,6.506958007812467,0.10704994201660156,23.79905939102171
mps-uncap,0.3,22.83982515335078,14.69297409057617,26.66381835937499
mps-uncap,0.4,24.278054237365684,23.49059104919434,38.97399902343751
