mode,load,0_inception_v3-8,1_resnet152-8,2_vgg16-32
mps-uncap,0.8,48.476457595825195,79.71572875976562,20.363736152648926
mps-uncap,0.9,46.89502716064453,82.40413665771484,20.829248428344727
mps-uncap,1.0,56.110191345214844,85.36548614501955,20.921707153320312
mps-uncap,0.5,33.973121643066406,51.68795585632324,19.199609756469727
mps-uncap,0.6,37.69819736480712,64.47165012359619,19.671201705932617
mps-uncap,0.7,43.83723735809326,71.88830375671385,20.06657123565674
mps-uncap,0.1,17.18006134033202,19.812679290771484,17.573237419128418
mps-uncap,0.2,20.465660095214847,26.790618896484375,18.074512481689453
mps-uncap,0.3,23.595046997070327,30.121517181396484,18.4847354888916
mps-uncap,0.4,28.57599258422852,36.2363338470459,18.75138282775879
