mode,load,0_inception_v3-8,1_resnet152-8,2_vgg16-32
mps-uncap,0.8,57.11841583251953,86.5401029586792,21.027235984802246
mps-uncap,0.9,53.4367561340332,88.68089914321898,21.428670883178707
mps-uncap,1.0,58.855171203613274,90.49412727355956,21.512269973754883
mps-uncap,0.5,43.49671363830564,74.95169639587402,20.22331714630127
mps-uncap,0.6,50.922472476959236,78.77808570861816,20.667653083801266
mps-uncap,0.7,54.110784530639634,79.67835426330565,20.889265537261966
mps-uncap,0.1,30.92485427856443,35.87968587875369,18.464906215667728
mps-uncap,0.2,32.33172416687008,39.395153522491455,18.96173000335693
mps-uncap,0.3,36.271140575408936,44.902801513671875,19.417815208435055
mps-uncap,0.4,39.84538555145263,68.10416221618657,19.751415252685547
