mode,load,0_inception_v3-8,1_resnet152-8,2_vgg16-32
mps-uncap,0.8,4.815340042114258,8.840799331665039,17.380237579345703
mps-uncap,0.9,4.844903945922852,8.782148361206055,17.42267608642578
mps-uncap,1.0,4.985332489013672,9.171485900878906,17.460107803344727
mps-uncap,0.5,4.952430725097656,8.773088455200195,17.3492431640625
mps-uncap,0.6,4.94694709777832,8.74185562133789,17.364978790283203
mps-uncap,0.7,4.936456680297852,8.825302124023438,17.349720001220703
mps-uncap,0.1,5.45811653137207,8.760690689086914,17.313480377197266
mps-uncap,0.2,4.907131195068359,8.741378784179688,17.287015914916992
mps-uncap,0.3,4.9152374267578125,8.697748184204102,17.278432846069336
mps-uncap,0.4,4.987955093383789,8.84556770324707,17.318248748779297
