mode,load,0_inception_v3-8,1_resnet152-8,2_vgg16-32
mps-uncap,0.8,4.866838455200195,8.93259048461914,17.39215850830078
mps-uncap,0.9,4.946708679199219,8.916378021240234,17.44556427001953
mps-uncap,1.0,5.092859268188477,9.19198989868164,17.481327056884766
mps-uncap,0.5,5.216836929321289,8.794069290161133,17.368555068969727
mps-uncap,0.6,4.958391189575195,8.785724639892578,17.386436462402344
mps-uncap,0.7,4.963159561157227,8.872509002685547,17.3647403717041
mps-uncap,0.1,5.496501922607422,8.79812240600586,17.374515533447266
mps-uncap,0.2,4.9190521240234375,8.765697479248047,17.301321029663086
mps-uncap,0.3,4.927158355712891,8.747339248657227,17.30632781982422
mps-uncap,0.4,5.040884017944336,8.939981460571289,17.362117767333984
