mode,load,0_inception_v3-8,1_resnet152-8,2_vgg16-32
mps-uncap,0.8,58.097124099731445,92.14544296264648,21.564245223999023
mps-uncap,0.9,57.63673782348633,95.29566764831543,22.42422103881836
mps-uncap,1.0,61.736345291137695,92.9877758026123,24.567127227783203
mps-uncap,0.5,47.86992073059082,77.9569149017334,21.150827407836914
mps-uncap,0.6,55.56988716125488,82.6714038848877,21.486282348632812
mps-uncap,0.7,57.378530502319336,80.86156845092773,21.62456512451172
mps-uncap,0.1,32.410621643066406,44.203996658325195,19.6225643157959
mps-uncap,0.2,36.346435546875,58.39061737060547,19.4547176361084
mps-uncap,0.3,40.05265235900879,60.31942367553711,20.180940628051758
mps-uncap,0.4,49.231529235839844,74.70512390136719,20.401477813720703
