mode,load,0_inception_v3-8,1_resnet152-8,2_vgg16-32
mps-uncap,0.8,90.11387825012207,127.37119197845459,95.66810131073
mps-uncap,0.9,181.68902397155762,358.2301139831543,149.18851852416992
mps-uncap,1.0,2030.6529998779288,535.7506990432745,407.8795909881592
mps-uncap,0.5,35.96935272216797,55.855512619018555,40.99009037017823
mps-uncap,0.6,47.5959300994873,70.26457786560059,50.81126689910889
mps-uncap,0.7,58.18023681640627,82.98878669738768,66.94207191467284
mps-uncap,0.1,19.956922531127923,21.198296546936042,18.435382843017578
mps-uncap,0.2,21.396541595458984,26.862740516662598,24.21829700469972
mps-uncap,0.3,26.254749298095707,31.5272331237793,30.694866180419925
mps-uncap,0.4,31.560635566711426,39.869070053100586,33.44922065734863
