mode,load,0_inception_v3-8,1_resnet152-8,2_vgg16-32
mps-uncap,0.8,0.05888938903808594,0.058650970458984375,16.350507736206055
mps-uncap,0.9,16.05677604675293,14.416217803955078,37.301063537597656
mps-uncap,1.0,316.1342144012451,76.28726959228516,114.65001106262207
mps-uncap,0.5,0.0591278076171875,0.05793571472167969,0.05817413330078125
mps-uncap,0.6,0.05888938903808594,0.057697296142578125,0.17917156219482422
mps-uncap,0.7,0.057816505432128906,0.057697296142578125,8.24737548828125
mps-uncap,0.1,0.064849853515625,0.062465667724609375,0.06222724914550781
mps-uncap,0.2,0.06532669067382812,0.06365776062011719,0.062346458435058594
mps-uncap,0.3,0.062465667724609375,0.06198883056640625,0.05888938903808594
mps-uncap,0.4,0.06318092346191406,0.05984306335449219,0.05435943603515625
