mode,load,0_efficientnet_b5-32,1_mobilenet_v2-16,2_resnet18-4
mps-uncap,0.8,72.48663902282715,13.041257858276367,7.705211639404297
mps-uncap,0.9,88.85359764099121,16.59417152404785,8.221268653869629
mps-uncap,1.0,300.68469047546387,33.35237503051758,25.616884231567383
mps-uncap,0.5,33.80787372589111,6.617546081542969,3.1690597534179688
mps-uncap,0.6,36.26871109008789,7.5588226318359375,3.6749839782714844
mps-uncap,0.7,48.52485656738281,7.9135894775390625,4.899382591247559
mps-uncap,0.1,28.003215789794922,6.128191947937012,3.0341148376464844
mps-uncap,0.2,29.474258422851562,6.011247634887695,2.9757022857666016
mps-uncap,0.3,30.267953872680664,5.93113899230957,3.038644790649414
mps-uncap,0.4,31.68177604675293,6.115198135375977,3.0384063720703125
