mode,load,0_efficientnet_b5-32,1_mobilenet_v2-16,2_resnet18-4
mps-uncap,0.8,28.025388717651367,3.0515193939208984,1.1382102966308594
mps-uncap,0.9,27.791500091552734,3.0715465545654297,1.1281967163085938
mps-uncap,1.0,28.76901626586914,3.0748844146728516,1.1441707611083984
mps-uncap,0.5,27.52375602722168,3.0646324157714844,1.1324882507324219
mps-uncap,0.6,27.521371841430664,3.065347671508789,1.1246204376220703
mps-uncap,0.7,27.576446533203125,3.0677318572998047,1.1377334594726562
mps-uncap,0.1,27.49013900756836,3.0601024627685547,1.154184341430664
mps-uncap,0.2,27.45652198791504,3.058910369873047,1.1248588562011719
mps-uncap,0.3,27.4813175201416,3.055095672607422,1.1434555053710938
mps-uncap,0.4,27.411937713623047,3.056049346923828,1.1372566223144531
